job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,epoch_time,num_parameters,train_batch_size,train_optimizer,train_lr,train_lr_scheduler_patience,num_negs_o,num_negs_s,emb_e_dim,emb_regularize,emb_struct_regularize_weight,emb_struct_dropout,emb_r_regularize_weight,emb_r_dropout,tcnn_freeze_word_embeddings,tcnn_dim_feature_map,tcnn_kernel_size_conv,tcnn_kernel_size_max_pool,tcnn_activation,tcnn_regularize,tcnn_regularize_weight,tcnn_dropout,numeric_feature_normalization,numeric_feature_num_layers,numeric_feature_activation,numeric_feature_regularize,numeric_featue_regularize_weight,numeric_feature_dropout,numeric_mlp_normalization,numeric_mlp_num_layers,numeric_mlp_activation,numeric_mlp_regularize,numeric_mlp_regularize_weight,numeric_mlp_dropout,emb_e_regularize,emb_e_regularize_weight,emb_e_dropout,text_weight,numeric_weight,fwt_hits@1,fwt_hits@3,fwt_hits@10,fwt_mrr
1e388a34,yago3-10,complex,0,search,negative_sampling,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.44012763671875,00001,127dcb9f,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210207-183039-yago3-10-complex-best,16.329137086868286,31544064,4096,Adagrad,0.15203864479239684,2,271,206,256,,,,5.108084981034558e-18,0.19046023581176996,,,,,,,,,,,,,,,,,,,,,,2.6677778684473284e-13,0.2743638604879379,,,0.34619998931884766,0.4843999743461609,0.6256999969482422,0.44012763671875
1e388a34,yago3-10,complex,0,search,negative_sampling,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.437780126953125,00000,ba220083,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210207-183039-yago3-10-complex-best,13.594702005386353,31544064,4096,Adagrad,0.15203864479239684,2,271,206,256,,,,5.108084981034558e-18,0.19046023581176996,,,,,,,,,,,,,,,,,,,,,,2.6677778684473284e-13,0.2743638604879379,,,0.3432999849319458,0.4837999939918518,0.6240999698638916,0.437780126953125
1e388a34,yago3-10,complex,0,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.438601123046875,00002,e78c24fc,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210207-183039-yago3-10-complex-best,14.286348819732666,31544064,4096,Adagrad,0.15203864479239684,2,271,206,256,,,,5.108084981034558e-18,0.19046023581176996,,,,,,,,,,,,,,,,,,,,,,2.6677778684473284e-13,0.2743638604879379,,,0.3446999788284302,0.48429998755455017,0.6225000023841858,0.438601123046875
1e388a34,yago3-10,complex,0,search,negative_sampling,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.441287353515625,00003,9f0ef620,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210207-183039-yago3-10-complex-best,15.665825605392456,31544064,4096,Adagrad,0.15203864479239684,2,271,206,256,,,,5.108084981034558e-18,0.19046023581176996,,,,,,,,,,,,,,,,,,,,,,2.6677778684473284e-13,0.2743638604879379,,,0.3450999855995178,0.48979997634887695,0.6294999718666077,0.441287353515625
1e388a34,yago3-10,complex,0,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.437840380859375,00004,c2c9ffb4,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210207-183039-yago3-10-complex-best,9.059420585632324,31544064,4096,Adagrad,0.15203864479239684,2,271,206,256,,,,5.108084981034558e-18,0.19046023581176996,,,,,,,,,,,,,,,,,,,,,,2.6677778684473284e-13,0.2743638604879379,,,0.3441999852657318,0.4838999807834625,0.6250999569892883,0.437840380859375
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.17994918212890626,00001,f5b51ac9,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,18.74533748626709,44209796,4096,Adam,0.4568753690542541,4,8,2,256,,2.42304074241236e-07,0.1568107446655631,3.9357401791574177e-20,-0.3427367499098182,1,40,2,6,tanh,lp,3.400875071291003e-10,-0.3578258166089654,,,,,,,,,,,,,,,0.0,0.14387089386582375,,0.10889999568462372,0.19739998877048492,0.3215000033378601,0.17994918212890626
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.034348043823242184,00002,6e757a81,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,17.18042230606079,28463788,2048,Adagrad,0.0006374318359790488,0,453,104,128,lp,2.22626461720119e-15,-0.052245812490582466,1.3501857033920714e-09,0.11915437504649162,1,80,3,8,relu,,3.282524134112723e-20,0.43018131889402866,,,,,,,,,,,,,,,0.0,1.275121783837676,,0.02759999968111515,0.032899998128414154,0.04389999806880951,0.034348043823242184
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,250,,,,mean_reciprocal_rank_filtered_with_test,0.42866552734375,00000,c0046622,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,16.29370093345642,44238316,4096,Adagrad,0.027077759859301997,0,26,157,256,lp,5.186870803528343e-18,-0.2676522396504879,1.1255228251676641e-13,-0.15795500297099352,1,80,2,4,relu,lp,2.5878145996293053e-15,-0.11385075934231281,,,,,,,,,,,,,,,0.0,0.979762339964509,,0.3361999988555908,0.4724999964237213,0.6116999983787537,0.42866552734375
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0037510120391845703,00003,4220e3fe,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,18.34852170944214,28436388,2048,Adam,0.09095221682581334,4,1,33,128,lp,0.0021434791874466426,0.07879521325230598,2.350010883923181e-16,-0.041487579233944416,1,40,3,6,relu,lp,1.3724332666158987e-11,-0.190483664162457,,,,,,,,,,,,,,,0.0,0.28658817149698734,,0.0024999999441206455,0.003999999724328518,0.004999999888241291,0.0037510120391845703
a2b58319,yago3-10-text,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.0816388427734375,00004,a87e86bc,/work-ceph/nluedema/kge-mkbe/local/experiments/yago3-10/20210209-184730-yago3-10-mkbe-text,23.202818870544434,44238316,4096,Adagrad,0.0026580047130819635,0,61,3,256,,4.1818952258312023e-19,-0.19263700675219297,2.519197265533275e-08,0.2642145659774542,1,80,2,8,tanh,,0.006559981564115932,0.021387843415141106,,,,,,,,,,,,,,,0.0,1.1714944317936897,,0.04910000041127205,0.08410000056028366,0.13529999554157257,0.0816388427734375
