job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,epoch_time,num_parameters,train_batch_size,train_optimizer,train_lr,train_lr_scheduler_patience,num_negs_o,num_negs_s,emb_e_dim,emb_regularize,emb_struct_regularize_weight,emb_struct_dropout,emb_r_regularize_weight,emb_r_dropout,tcnn_freeze_word_embeddings,tcnn_dim_feature_map,tcnn_kernel_size_conv,tcnn_kernel_size_max_pool,tcnn_activation,tcnn_regularize,tcnn_regularize_weight,tcnn_dropout,numeric_feature_normalization,numeric_feature_num_layers,numeric_feature_activation,numeric_feature_regularize,numeric_featue_regularize_weight,numeric_feature_dropout,numeric_mlp_normalization,numeric_mlp_num_layers,numeric_mlp_activation,numeric_mlp_regularize,numeric_mlp_regularize_weight,numeric_mlp_dropout,emb_e_regularize,emb_e_regularize_weight,emb_e_dropout,text_weight,numeric_weight,fwt_hits@1,fwt_hits@3,fwt_hits@10,fwt_mrr
521138df,yago3-10,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.3694204345703125,00001,ddfe9154,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210212-165604-yago3-10-literale-text-best,24.569028854370117,44500716,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,,,,,,,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.26179999113082886,0.423799991607666,0.5778999924659729,0.3694204345703125
521138df,yago3-10,complex,0,search,negative_sampling,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.48426591796875,00000,463547d2,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210212-165604-yago3-10-literale-text-best,77.46980428695679,44500716,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,,,,,,,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.38979998230934143,0.5468999743461609,0.6495000123977661,0.48426591796875
521138df,yago3-10,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.4760939453125,00002,707bf02e,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210212-165604-yago3-10-literale-text-best,31.834206581115723,44500716,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,,,,,,,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.3774999976158142,0.5412999987602234,0.6473000049591064,0.4760939453125
521138df,yago3-10,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.475279150390625,00003,acd3e83d,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210212-165604-yago3-10-literale-text-best,80.27480244636536,44500716,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,,,,,,,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.3790999948978424,0.5379999876022339,0.6448999643325806,0.475279150390625
521138df,yago3-10,complex,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.48504013671875,00004,27c9bc85,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210212-165604-yago3-10-literale-text-best,16.856420278549194,44500716,4096,Adagrad,0.11839446651250461,0,36,227,256,lp,1.2309300088570125e-17,-0.4534080298617482,8.939008996824718e-17,-0.27208285592496395,1,80,2,4,relu,lp,1.955680913822461e-12,-0.4940166799351573,,,,,,,,,,,,,,5.024150724220539e-15,0.17982566636055708,,,0.3904999792575836,0.545799970626831,0.6500999927520752,0.48504013671875
daa504ce,yago3-10,dkrl_model,0,search,negative_sampling,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.437329833984375,00000,5996b9d2,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210218-140443-yago3-10-dkrl-text-numeric-best,56.85020732879639,44291128,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,,,,,,,0.0,0.6009062826633453,0.7835092339664698,0.33789998292922974,0.4908999800682068,0.6243000030517578,0.437329833984375
daa504ce,yago3-10,dkrl_model,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.4408748046875,00001,3bc9f4b5,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210218-140443-yago3-10-dkrl-text-numeric-best,17.63883924484253,44291128,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,,,,,,,0.0,0.6009062826633453,0.7835092339664698,0.3431999981403351,0.4941999912261963,0.6244999766349792,0.4408748046875
daa504ce,yago3-10,dkrl_model,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.44932470703125,00002,94e39214,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210218-140443-yago3-10-dkrl-text-numeric-best,59.71822142601013,44291128,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,,,,,,,0.0,0.6009062826633453,0.7835092339664698,0.35019999742507935,0.5047000050544739,0.6366999745368958,0.44932470703125
daa504ce,yago3-10,dkrl_model,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.450034375,00003,49b0633a,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210218-140443-yago3-10-dkrl-text-numeric-best,17.981915712356567,44291128,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,,,,,,,0.0,0.6009062826633453,0.7835092339664698,0.3536999821662903,0.500499963760376,0.6371999979019165,0.450034375
daa504ce,yago3-10,dkrl_model,0,search,negative_sampling,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.441111376953125,00004,ec6f0460,/work-ceph/nluedema/kge/local/experiments/yago3-10/20210218-140443-yago3-10-dkrl-text-numeric-best,61.648913860321045,44291128,2048,Adam,0.0003968598934083863,4,264,293,256,,4.2312496949793795e-19,0.40777143370360136,4.8829174393911656e-17,0.2452882369980216,1,60,2,8,relu,lp,3.309103654801019e-09,-0.40266102366149426,z-score,2,relu,lp,6.798605693908537e-19,0.18749986495822668,,,,,,,,,0.0,0.6009062826633453,0.7835092339664698,0.3402999937534332,0.49629998207092285,0.6337000131607056,0.441111376953125
